storeCode,storeName,address,latitude,longitude,distance,startTime,endTime,openYn,holidayYn,openYmd,salesCloseYmd,searchKeywords,storeImageUrl,smartReturnYn,salesStoreYn,remainQuantity,o2oRemainQuantity,pickupYn,payOperDt,statusCode,promotionYn,newOpenYn,oyHotPlaceYn,popupYn,clickCnt,businessPlaceShapeTypeCode,promotionInfo,couponInfo,skinScanYn,oliveBetterFlag
DBF5,올림픽대교북단점,서울특별시 광진구 아차산로 484,37.5407318,127.0956825,10.08,1000,2230,False,False,20180731,,,DBF5_1.jpg,True,False,0,0,True,,E,False,False,False,False,8,DA,,,False,False
D514,강변역점,서울특별시 광진구 강변역로4길 10,37.5353613,127.0934277,10.06,0930,2230,False,False,20160531,,,D514_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,DA,,,False,False
DA69,상봉듀오트리스점,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스)",37.5973166,127.0921454,10.12,1000,2200,False,False,20161201,,,DA69_1.jpg,True,False,0,0,True,,E,False,False,False,False,9,DA,,,False,False
D179,강변엔터식스점,서울특별시 광진구 광나루로56길 85 테크노마트 1층 테크노마트 1층,37.5357492,127.0958444,10.25,1000,2130,False,False,20121214,,,D179_1.jpg,True,False,0,0,False,,E,False,False,False,False,9,E1,,,False,False
B191,쌍문역점,서울특별시 도봉구 도봉로 480 1층,37.6483536013789,127.034887170663,10.34,1000,2230,False,False,20160101,,,B191_1.jpg,True,False,0,0,True,,E,False,False,False,False,21,B1,,,False,False
DC2F,신도림테크노마트점,"서울특별시 구로구 새말로 97 신도림테크노마트 B1층 45호, 일부 46호",37.5070438414784,126.890227293528,10.5,1030,2100,False,False,20190503,,,DC2F_1.jpg,True,False,0,0,False,,E,False,False,False,False,21,DA,,,False,False
DBFD,광나루역점,서울특별시 광진구 아차산로 607,37.5473702,127.1060485,10.82,1030,2200,False,False,20181031,,,DBFD_1.jpg,True,False,0,0,True,,E,False,False,False,False,2,E1,,,False,False
D390,신내점,서울특별시 중랑구 신내로72,37.6054449,127.0957842,10.78,1000,2230,False,False,20150831,,,D390_2025071951544491.jpg,True,False,0,0,True,,E,False,False,False,False,12,DA,,,False,False
DE07,창동점,"서울특별시 도봉구 마들로13길 61 시드큐브 창동 1층 106-4, 5호",37.6540775923559,127.048737337133,11.47,1000,2200,False,False,20230818,,,DE07_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,E1,,,False,False
DD1F,롯데백화점잠실점,서울특별시 송파구 올림픽로 240 롯데백화점잠실점 지하1층,37.5113096112036,127.098141751177,11.56,1000,2200,False,False,20220325,,,DD1F_1.jpg,True,False,0,0,False,,E,False,False,False,False,70,DA,,,False,False
DF92,잠실점,서울특별시 송파구 올림픽로 269 롯데캐슬플라자 1층,37.5144273491608,127.100611434725,11.58,0900,2200,False,False,20250801,,,DF92_2025123371931221.jpg,False,False,0,0,False,,E,False,False,False,False,57,DA,,,False,False
DD80,양원역점,서울특별시 중랑구 양원역로10길 17 제이메디컬 101호,37.6068148562815,127.106910986181,11.73,1000,2200,False,False,20230302,,,DD80_1.jpg,True,False,0,0,True,,E,False,False,False,False,2,E1,,,False,False
DD49,롯데월드몰점,서울특별시 송파구 올림픽로 300 롯데월드몰 5층,37.513846,127.104483,11.91,1030,2200,False,False,20220712,,,DD49_1.jpg,True,False,0,0,False,,E,False,False,False,False,69,DA,,,False,False
DE29,천호역점,서울특별시 강동구 올림픽로 659 1층,37.5403046724091,127.123564698301,12.48,1000,2230,False,False,20231110,,천호역점,DE29_1.jpg,True,False,0,0,True,,E,False,False,False,False,31,E1,,,False,False
D435,방학역점,서울특별시 도봉구 도봉로150길 28,37.6658723,127.0447379,12.47,1000,2230,False,False,20151224,,,D435_2024102851634171.jpg,True,False,0,0,True,,E,False,False,False,False,29,DA,,,False,False
DE45,암사역점,서울특별시 강동구 올림픽로 774 1층,37.5501877541705,127.127855040205,12.67,1000,2230,False,False,20241104,,"암사역점, 올리브영, 암사,암사사거리,1번출구, 암사 ",DE45_2024113091321331.png,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
D146,천호중앙점,서울특별시 강동구 천호대로 1027 일동빌딩 1층,37.5381069,127.1263973,12.78,1000,2300,True,False,20120831,,천호중앙점,D146_1.jpg,True,False,0,0,True,,O,False,False,False,False,35,DA,,,False,False
DEAD,현대아울렛가산점,서울특별시 금천구 디지털로10길 9 지하 1층,37.4776190161713,126.88905533739,12.82,1030,2100,False,False,20240815,,,DEAD_202501240928491.png,True,False,0,0,False,,E,False,False,False,False,15,DA,,,False,False
D345,가산디지털단지역점,서울특별시 금천구 벚꽃로 286,37.4804558,126.8842174,12.87,0800,2230,False,False,20150515,,,D345_1.jpg,True,False,0,0,True,,E,False,False,False,False,31,DA,,,False,False
D499,방이역점,서울특별시 송파구 마천로 41,37.5090578,127.1255294,13.81,1000,2230,False,False,20160506,,방이역,D499_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
BA7C,길동역점,서울특별시 강동구 양재대로 1481 1층,37.5382736147401,127.13990196958,13.94,1000,2200,False,True,20190601,,길동역점 ,BA7C_1.jpg,False,False,0,0,False,,H,False,False,False,False,11,B1,,,False,False
D102,둔촌점,서울특별시 강동구 양재대로 1317 경일빌딩 1층,37.5240527,127.1342808,13.88,1000,2230,False,False,20110128,,둔촌역,D102_202504990933241.png,True,False,0,0,True,,E,False,False,False,False,16,DA,,,False,False
DC6C,홈플러스강동점,서울특별시 강동구 양재대로 1571 홈플러스 강동점 1층,37.54571296642377,127.14225395308974,14.0,1000,2200,False,False,20191213,,홈플러스강동점,DC6C_1.jpg,True,False,0,0,False,,E,False,False,False,False,21,DA,,,False,False
DFA6,둔촌파크포레온점,서울특별시 강동구 양재대로 1360 포레온스테이션5 B2F 212호,37.5274758605763,127.137046059861,13.99,1000,2230,False,False,20251121,,둔촌파크포레온,DFA6_2025113251350481.jpg,True,False,0,0,True,,E,False,False,False,False,31,DA,,,True,False
D160,명일역점,서울특별시 강동구 양재대로 1637 1층 2호~4호,37.5518296,127.1438177,14.05,1000,2230,False,False,20121023,,명일역 ,D160_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
DD20,오류동역점,서울특별시 구로구 경인로 204,37.495756600538,126.843746742679,14.6,1000,2230,False,False,20220411,,,DD20_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
DE06,거여역점,서울특별시 송파구 오금로 509 1층,37.4931949986937,127.145417980953,16.18,1000,2230,False,False,20230924,,거여역점,DE06_1.jpg,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
DC98,상일동역점,"서울특별시 강동구 고덕로 399 고덕동 210-1 고덕센트럴푸르지오 메가스퀘어 102,103, 104호",37.5574405229047,127.16967893433,16.28,1000,2230,False,False,20201120,,상일동역,DC98_202501311419051.jpg,True,False,0,0,True,,E,False,False,False,False,19,DA,,,False,False
DE64,올리브영 스타필드고양 타운,경기도 고양시 덕양구 고양대로 1955 2층 2104호,37.6469771187284,126.89477806511,12.18,1000,2200,False,False,20240430,,,DE64_1.jpg,True,False,0,0,True,,E,False,False,False,False,73,DA,,,True,False
DDFC,롯데아울렛고양점,경기도 고양시 덕양구 권율대로 420 롯데아울렛고양점 P1층,37.6295889786577,126.863123845458,12.99,1030,2100,False,False,20230728,,,DDFC_1.jpg,True,False,0,0,False,,E,False,False,False,False,9,DA,,,False,False
DAE3,구리갈매점,경기도 구리시 산마루로 24,37.6311377,127.1165491,13.77,1000,2200,False,False,20170623,,"구리갈매,갈매역,갈매멀티스포츠센터,갈매도서관,갈매중학교",DAE3_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,DA,,,False,False
D437,구리수택점,경기도 구리시 이문안로 70,37.5921439,127.1390199,13.91,1000,2230,False,False,20151230,,"수택올리브영,구리시청,수택갈만한곳,교문갈만한곳,아뜰리에,장자호수",D437_1.jpg,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
D505,구리토평점,경기도 구리시 장자대로86번길 14-4,37.587113,127.1398477,13.87,1000,2230,False,False,20160525,,,D505_1.jpg,True,False,0,0,True,,E,False,False,False,False,11,E1,,,False,False
DF79,행신역점,경기도 고양시 덕양구 소원로 107 102~107호,37.613142195808,126.834959799578,14.32,1000,2230,False,False,20251017,,,DF79_2025102900941331.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
D502,구리수택사거리점,경기도 구리시 검배로 36,37.5979492,127.1430865,14.42,1000,2230,False,False,20160519,,,D502_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,E1,,,False,False
D521,구리인창점,경기도 구리시 건원대로 42,37.6048314,127.1403575,14.4,1000,2230,False,False,20160616,,,D521_1.jpg,True,False,0,0,True,,E,False,False,False,False,32,E1,,,False,False
D055,구리역점,경기도 구리시 경춘로 247 에이비씨마트빌딩 1층,37.6019629,127.1424064,14.48,1000,2230,False,False,20080831,,"구리역5번출구,구리쇼핑,구리올리브영,구리CGV,구리아트박스",D055_1.jpg,True,False,0,0,True,,E,False,False,False,False,34,DA,,,False,False
D474,남양주별내점,경기도 남양주시 별내중앙로 84 3904동 22-1~2호,37.648457,127.122931,15.34,1000,2230,False,False,20160329,,,D474_1.jpg,True,False,0,0,True,,E,False,False,False,False,37,DA,,,False,False
DD22,부천고강점,경기도 부천시 오정구 역곡로 482 유하메디빌딩 1층,37.527655335929,126.816420808735,15.42,1000,2230,False,False,20220407,,,DD22_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,E1,,,False,False
B169,화정로데오점,경기도 고양시 덕양구 화신로260번길 33,37.6323216,126.8325457,15.44,1000,2300,True,False,20140829,,,B169_2025102941755211.jpg,True,False,0,0,True,,O,False,False,False,False,13,B1,,,False,False
DCAF,현대프리미엄아울렛스페이스원점,경기도 남양주시 다산순환로 50 아울렛 3층,37.616257926116,127.152429100255,15.84,1030,2100,False,False,20201104,,,DCAF_1.jpg,True,False,0,0,False,,E,False,False,False,False,24,DA,,,False,False
DB26,남양주도농점,"경기도 남양주시 도농로 29 부영프라자 109호,110호",37.6084213,127.1568111,15.91,1000,2230,False,False,20170824,,도농역,DB26_1.jpg,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
DF0C,남양주다산중앙점,경기도 남양주시 다산중앙로 132,37.6255542396617,127.15331636875,16.31,1000,2200,False,False,20241213,,다산중앙점,DF0C_2024123511621091.png,True,False,0,0,True,,E,False,False,False,False,43,DA,,,False,False
DEAA,별내별가람역점,경기도 남양주시 덕송2로 62 101~103호,37.6679338052348,127.117225276267,16.39,1000,2200,False,False,20240715,,별내별가람역,DEAA_2024102851457421.png,True,False,0,0,True,,E,False,False,False,False,13,DA,,,False,False
DED2,부천원종점,경기도 부천시 오정구 소사로 754,37.5232748154201,126.80520630345,16.5,1000,2230,False,False,20250704,,,DED2_2025071881231291.png,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DCC8,하남감일점,경기도 하남시 신우실로 61 푸리마타워 115호~117호,37.5099425024856,127.161718965195,16.69,1000,2230,False,False,20210409,,,DCC8_1.jpg,True,False,0,0,True,,E,False,False,False,False,3,E1,,,False,False
D421,고양원당점,경기도 고양시 덕양구 호국로789번길 6,37.6569905,126.8361039,16.71,1000,2230,False,False,20151209,,,D421_1.jpg,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DF07,과천정보타운역점,경기도 과천시 과천대로7길 12 102호,37.4136500147738,126.980674633537,16.73,1000,2200,False,False,20250211,,,DF07_202502450912051.png,True,False,0,0,True,,E,False,False,False,False,19,E1,,,False,False
DC85,스타필드시티위례점,경기도 하남시 위례대로 200 스타필드시티위례점 1F,37.4801356884837,127.148404124838,17.16,1000,2200,False,False,20200410,,,DC85_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DA1E,하남미사점,경기도 하남시 미사강변대로 222 미사 중앙프라자,37.5695146,127.1842212,17.55,1000,2230,False,False,20161021,,,DA1E_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DD62,미사강변점,경기도 하남시 미사강변대로 70 1층 108호,37.5561555154357,127.187437480081,17.85,1000,2200,False,False,20221004,,,DD62_1.jpg,True,False,0,0,True,,E,False,False,False,False,20,E1,,,False,False
DC91,하남미사역점,"경기도 하남시 미사강변동로 95 망월동1100 그랑파사쥬 1081,1086호",37.56313158,127.19212111,18.24,1000,2230,False,False,20200929,,,DC91_1.jpg,True,False,0,0,True,,E,False,False,False,False,48,DA,,,False,False
D458,회룡역점,경기도 의정부시 외미로 99,37.7247516,127.0466263,18.67,1000,2300,True,False,20160216,,,D458_1.jpg,True,False,0,0,True,,O,False,False,False,False,31,DA,,,False,False
DBC4,의정부장암점,"경기도 의정부시 회룡로 178 발곡프라자 104호, 105호, 106호",37.7263813,127.0534505,19.02,1000,2200,False,False,20180430,,,DBC4_2024102881757061.jpg,True,False,0,0,True,,E,False,False,False,False,10,E1,,,False,False
DE8B,안양1번가점,경기도 안양시 만안구 안양로292번길 5,37.3986869641676,126.922160518921,19.21,1000,2300,True,False,20241031,,,DE8B_2024123371124401.png,True,False,0,0,True,,O,False,False,False,False,39,DA,,,False,False
D444,올리브영 범계 타운,경기도 안양시 동안구 평촌대로223번길 41,37.3904875,126.9535119,19.51,1000,2300,True,False,20151231,,,D444_2025071831114021.png,True,False,0,0,True,,O,False,False,False,False,89,DA,,,True,False
D407,부천신중동점,경기도 부천시 원미구 신흥로 201,37.5016057,126.7760658,19.7,0900,2230,False,False,20151028,,,D407_1.jpg,True,False,0,0,True,,E,False,False,False,False,40,DA,,,False,False
DBFF,부천중동점,경기도 부천시 원미구 길주로 267,37.5040254,126.7725008,19.91,1000,2230,False,False,20190131,,,DBFF_1.jpg,True,False,0,0,True,,E,False,False,False,False,36,DA,,,False,False
DB7D,의정부역점,경기도 의정부시 시민로 75 1층,37.7386154,127.0436699,20.08,1000,2230,False,False,20171208,,,DB7D_1.jpg,True,False,0,0,True,,E,False,False,False,False,44,DA,,,False,False
BA90,부천역남부점,경기도 부천시 경인로 226 1층 일부(심곡본동),37.4829451450727,126.780586279463,20.17,1000,2200,False,False,20201101,,,BA90_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,B1,,,False,False
DE9C,남양주덕소점,경기도 남양주시 와부읍 덕소로97번길 3,37.5860038392964,127.212630253541,20.19,1000,2200,False,False,20240825,,남양주덕소점,DE9C_2024102851445121.png,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
D070,의정부중앙로점,경기도 의정부시 행복로 12 1층,37.7398979,127.0488717,20.34,1000,2300,True,False,20090724,,,D070_2025072111054111.jpg,True,False,0,0,True,,O,False,False,False,False,47,DA,,,False,False
B058,의정부대로점,경기도 의정부시 평화로 552,37.7413179,127.0473105,20.45,1000,2230,False,False,20120329,,,B058_1.jpg,True,False,0,0,True,,E,False,False,False,False,22,B1,,,False,False
DE77,의정부용현점,경기도 의정부시 오목로 2,37.7313370667489,127.084062026658,20.53,1000,2200,False,False,20240524,,,DE77_1.jpg,True,False,0,0,True,,E,False,False,False,False,10,DA,,,False,False
B147,부천시청역점,경기도 부천시 석천로 180 강림프라자 1층,37.503436,126.763188,20.7,1000,2300,True,False,20131129,,,B147_1.jpg,True,False,0,0,True,,O,False,False,False,False,29,B1,,,False,False
DF86,현대백화점중동점,경기도 부천시 원미구 길주로 172 현대백화점중동점 유플렉스 지하1층,37.5044768484125,126.760821708154,20.86,1030,2100,False,False,20250919,,,DF86_2025092621729101.jpg,True,False,0,0,False,,E,False,False,False,False,25,DA,,,False,False
DCA7,스타필드하남점,경기도 하남시 미사대로 750 1층 올리브영,37.5454364874338,127.223740478204,21.13,1000,2200,False,False,20201130,,,DCA7_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DF5E,롯데프리미엄아울렛의왕점,경기도 의왕시 바라산로 1 롯데프리미엄아울렛의왕점 2층,37.3758168645238,127.010277326166,21.05,1030,2100,False,False,20250527,,,DF5E_2025051470946583.png,True,False,0,0,True,,E,False,False,False,False,13,DA,,,True,False
DFB6,뉴코아부천점,경기도 부천시 원미구 송내대로 239 1층,37.50488671865156,126.7568953785536,21.18,0900,2200,False,False,20251212,,,DFB6_2025123461341471.jpg,True,False,0,0,False,,E,False,False,False,False,25,DA,,,False,False
D169,부천상동점,경기도 부천시 원미구 길주로 105 드림모아 1층,37.5063907,126.7545435,21.32,1000,2300,True,False,20121119,,,D169_1.jpg,True,False,0,0,True,,O,False,False,False,False,47,DA,,,False,False
DECD,시흥은계점,경기도 시흥시 은계번영길 13,37.437350722013,126.802582652464,21.4,1000,2200,False,False,20241115,,,DECD_2024113201359171.png,True,False,0,0,True,,E,False,False,False,False,29,DA,,,False,False
DE91,부천상동사거리점,"경기도 부천시 원미구 상동로 87 가나베스트타운 쓰리 110,111호",37.5051751903525,126.752412968332,21.54,1000,2300,True,False,20240807,,,DE91_202501240927131.png,True,False,0,0,True,,O,False,False,False,False,19,DA,,,False,False
DD38,AK금정점,경기도 군포시 엘에스로 143 ak금정점 1층,37.3728500250828,126.944923276711,21.56,1030,2100,False,False,20220725,,,DD38_1.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
DB0A,금정역점,경기도 군포시 군포로 739-1,37.3712538,126.94305,21.76,1000,2300,True,False,20171103,,,DB0A_1.jpg,True,False,0,0,True,,O,False,False,False,False,14,DA,,,False,False
D177,송내로데오점,경기도 부천시 원미구 상일로94번길 34,37.4900964,126.7524844,22.11,1100,2300,True,False,20121207,,,D177_1.jpg,True,False,0,0,True,,O,False,False,False,False,16,E1,,,False,False
DA3D,송내남부역점,경기도 부천시 소사구 송내대로 35,37.4867209,126.7528119,22.22,0900,2230,False,False,20161109,,,DA3D_1.jpg,True,False,0,0,True,,E,False,False,False,False,19,DA,,,False,False
D495,홈플러스의정부점,"경기도 의정부시 청사로 38, 1층",37.7520944,127.0710825,22.23,1000,2200,False,False,20160428,,,D495_2024102881829021.jpg,True,False,0,0,False,,E,False,False,False,False,17,DA,,,False,False
DE13,의정부민락점,경기도 의정부시 천보로 56 해동2타워 112~115호,37.7448483962059,127.095272059147,22.31,1000,2230,False,False,20230909,,,DE13_1.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
D381,일산후곡점,경기도 고양시 일산서구 일산로 541 수신빌딩,37.6775332,126.7676865,22.94,1000,2230,False,False,20150826,,,D381_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,DA,,,False,False
DDE9,일산역점,경기도 고양시 일산서구 고양대로 666 어반스카이 D-2동,37.6836571,126.7697504,23.17,1000,2230,False,False,20230713,,,DDE9_1.jpg,True,False,0,0,True,,E,False,False,False,False,12,E1,,,False,False
BAC0,고양원마운트점,경기도 고양시 일산서구 한류월드로 300,37.6645540981816,126.754526585246,23.18,1000,2200,False,False,20250301,,,BAC0_2025092511123023.jpg,True,False,0,0,True,,E,False,False,False,False,11,B1,,,False,False
DD5F,의정부엘스퀘어점,경기도 의정부시 용민로 493 엘스퀘어 101호 150호,37.7500161057265,127.118580219773,23.78,1000,2200,False,False,20220826,,,DD5F_1.jpg,True,False,0,0,True,,E,False,False,False,False,8,E1,,,False,False
DDE2,남양주평내점,경기도 남양주시 경춘로 1309,37.6506558363415,127.237604569198,24.23,1000,2200,False,False,20230725,,평내점,DDE2_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
D352,탄현제니스점,경기도 고양시 일산서구 일현로 97-11 일산위브더제니스스퀘어 1층,37.6944961,126.763086,24.35,1000,2230,False,False,20150529,,,D352_2024102890947201.png,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
DCE9,군포당동점,경기도 군포시 고산로 260,37.3466628750676,126.943861105785,24.45,1000,2230,False,False,20210902,,,DCE9_1.jpg,True,False,0,0,True,,E,False,False,False,False,7,DA,,,False,False
DF52,남양주호평점,경기도 남양주시 호평로 33 두산위브파크 1층,37.6563451750744,127.242953669856,24.92,1000,2300,True,False,20250805,,남양주호평,DF52_2025082170952521.png,True,False,0,0,True,,O,False,False,False,False,32,DA,,,True,False
DBCC,파주운정점,경기도 파주시 미래로 377 운정스퀘어,37.7117327,126.7458646,26.71,1000,2200,False,False,20181102,,,DBCC_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DBD1,의왕역점,경기도 의왕시 부곡중앙남1길 2 1층,37.3207234,126.9498662,27.24,1000,2230,False,False,20180622,,,DBD1_1.jpg,True,False,0,0,True,,E,False,False,False,False,10,DA,,,False,False
DC05,남양주화도점,경기도 남양주시 화도읍 경춘로 1637,37.6543083,127.2729268,27.26,1030,2100,False,False,20190329,,남양주화도점,DC05_1.jpg,True,False,0,0,True,,E,False,False,False,False,11,DA,,,False,False
DCFB,광주오포점,경기도 광주시 신현로 113 1층,37.3594775450314,127.159076695199,27.45,1000,2200,False,False,20211119,,,DCFB_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
DC03,수지중앙점,경기도 용인시 수지구 풍덕천로 119,37.3230128,127.094879,28.5,1000,2230,False,False,20180813,,,DC03_2025071891610421.png,True,False,0,0,True,,E,False,False,False,False,67,DA,,,False,False
DEA6,파주초롱꽃마을점,경기도 파주시 청석로 115 반석프라자 111~113호,37.712691078582,126.720433135049,28.57,1000,2200,False,False,20240724,,,DEA6_202501241044591.jpg,True,False,0,0,True,,E,False,False,False,False,16,E1,,,False,False
D386,죽전중앙점,경기도 용인시 현암로 148,37.3315666,127.1258385,28.68,1000,2200,False,False,20150828,,,D386_1.jpg,True,False,0,0,True,,E,False,False,False,False,32,E1,,,False,False
DE2A,양주덕계점,경기도 양주시 평화로 1417 1층 리치마트,37.8174164060297,127.045149231821,28.66,0930,2200,False,False,20231127,,,DE2A_1.jpg,True,False,0,0,True,,E,False,False,False,False,14,DA,,,False,False
DEB6,스타필드마켓죽전점,경기도 용인시 수지구 포은대로 552,37.3253339926033,127.10997425459,28.74,1000,2200,False,False,20240829,,,DEB6_202501240931431.png,True,False,0,0,False,,E,False,False,False,False,37,DA,,,True,False
DC48,안산월피공원점,경기도 안산시 상록구 예술광장로 31 파크프라자 1층,37.328613378233584,126.84759528338117,28.86,1100,2200,False,False,20190726,,,DC48_1.jpg,True,False,0,0,True,,E,False,False,False,False,21,DA,,,False,False
D439,파주금촌점,경기도 파주시 문화로 109,37.7640074,126.7742219,28.96,1000,2230,False,False,20151223,,,D439_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DA2B,광주태전점,경기도 광주시 태봉로13번길 3,37.3918327,127.2313324,28.96,1000,2230,False,False,20161105,,,DA2B_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,E1,,,False,False
DA26,홈플러스북수원점,경기도 수원시 장안구 경수대로 930 (조원동) 홈플러스,37.3026677,127.0089059,29.14,1000,2200,False,False,20161012,,,DA26_1.jpg,True,False,0,0,False,,E,False,False,False,False,10,E1,,,False,False
DDA6,파주다율점,경기도 파주시 해올2길 20 채움빌딩,37.7342983432289,126.73216978635,29.23,1000,2230,False,False,20230401,,,DDA6_1.jpg,True,False,0,0,True,,E,False,False,False,False,18,DA,,,False,False
DEDD,롯데몰수지점,경기도 용인시 수지구 성복2로 38 3층,37.3127975899328,127.081666875865,29.21,1030,2200,False,False,20241011,,,DEDD_2024102911144191.png,True,False,0,0,False,,E,False,False,False,False,43,DA,,,True,False
BA68,용인죽전점,"경기도 용인시 기흥구 죽전로 39 105호, 106호, 107호(보정동, 에스제이타워)",37.3207481,127.1131272,29.32,1000,2200,False,True,20181031,,,BA68_1.jpg,True,False,0,0,False,,H,False,False,False,False,33,B1,,,False,False
D476,수원장안구청사거리점,경기도 수원시 장안구 경수대로 920,37.3016471,127.0097088,29.26,1000,2230,False,False,20160322,,,D476_1.jpg,True,False,0,0,True,,E,False,False,False,False,15,DA,,,False,False
BACB,경기광주점,경기도 광주시 중앙로 120,37.4103907677226,127.25821314817,29.54,0900,2230,False,False,20251001,,,BACB_2025102741456321.jpg,True,False,0,0,True,,E,False,False,False,False,33,B1,,,False,False
D389,파주교하점,경기도 파주시 청석로 260 트리플메디칼타워,37.7251321,126.7176798,29.59,1000,2230,False,False,20150831,,,D389_1.jpg,True,False,0,0,True,,E,False,False,False,False,11,DA,,,False,False
D467,수원성대점,경기도 수원시 장안구 서부로 2128,37.2982608,126.971821,29.58,1000,2230,False,False,20160317,,,D467_1.jpg,True,False,0,0,True,,E,False,False,False,False,30,DA,,,False,False
DEA0,안산선부점,경기도 안산시 단원구 선부광장1로 69,37.3363277608799,126.8126023434,29.55,1000,2230,False,False,20240928,,,DEA0_2024102901754101.jpg,True,False,0,0,True,,E,False,False,False,False,20,DA,,,False,False
D395,수원천천점,경기도 수원시 장안구 만석로19번길 29,37.2966098,126.9830773,29.74,1000,2230,False,False,20150921,,,D395_1.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
DADD,남양주마석점,경기도 남양주시 화도읍 맷돌로91번길 4-18,37.6581083,127.301498,29.76,1000,2230,False,False,20170427,,,DADD_1.jpg,True,False,0,0,True,,E,False,False,False,False,17,DA,,,False,False
DE09,경기광주터미널점,경기도 광주시 광주대로 31 GA타워 101~103호,37.4093522423759,127.260232570362,29.75,1000,2200,False,False,20240216,,,DE09_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,DA,,,False,False
DE84,태전중앙로점,경기도 광주시 태전중앙2길 21,37.382401053315,127.233186176394,29.79,1000,2230,False,False,20240801,,,DE84_2024102892307081.jpg,True,False,0,0,True,,E,False,False,False,False,23,DA,,,False,False
D487,수원정자점,경기도 수원시 장안구 대평로 80,37.2955461,126.993581,29.87,1000,2230,False,False,20160420,,,D487_1.jpg,True,False,0,0,True,,E,False,False,False,False,28,DA,,,False,False
DD18,수원경기대점,경기도 수원시 영통구 대학로 34,37.2992792894582,127.043671670155,29.9,1100,2230,False,False,20220211,,,DD18_1.jpg,True,False,0,0,True,,E,False,False,False,False,26,E1,,,False,False
DC3F,양주옥정점,경기도 양주시 옥정로 200,37.81941491686777,127.09213671980105,29.91,1000,2200,False,False,20191230,,,DC3F_2024102851500251.jpg,True,False,0,0,True,,E,False,False,False,False,31,DA,,,False,False
B040,안산중앙역점,경기도 안산시 단원구 고잔2길 65 1층,37.3177184,126.8385857,30.3,1030,2230,False,False,20111222,,,B040_1.jpg,True,False,0,0,True,,E,False,False,False,False,25,B1,,,False,False
DDF8,안산중앙로데오점,경기도 안산시 단원구 고잔1길 33 1층 일부,37.3184619621995,126.837223761965,30.28,1000,2230,False,False,20230825,,,DDF8_1.jpg,True,False,0,0,True,,E,False,False,False,False,40,DA,,,False,False
DDCE,LF스퀘어양주점,경기도 양주시 평화로 1593 LF스퀘어양주점 2층,37.8313923302011,127.052291874895,30.3,1030,2100,False,False,20230420,,,DDCE_2024102881818401.jpg,True,False,0,0,False,,E,False,False,False,False,6,DA,,,False,False
BA4C,안산점,"경기도 안산시 단원구 고잔2길 41 1층(고잔동, 신양복합빌딩)",37.3179575,126.8356312,30.39,1030,2300,True,False,20180301,,,BA4C_2024102971801481.png,True,False,0,0,True,,O,False,False,False,False,31,B1,,,False,False
D551,안산한대앞역점,경기도 안산시 상록구 중보로 51,37.3078151,126.8523986,30.81,1000,2230,False,False,20160728,,,D551_1.jpg,True,False,0,0,True,,E,False,False,False,False,13,DA,,,False,False
DE38,스타필드수원점,경기도 수원시 장안구 수성로 175 스타필드수원 1층,37.2874453391147,126.991574559571,30.77,1000,2200,False,False,20240126,,,DE38_1.jpg,True,False,0,0,True,,E,False,False,False,False,62,DA,,,False,False
